,id,expiration_id,src_ip,src_mac,src_oui,src_port,dst_ip,dst_mac,dst_oui,dst_port,protocol,ip_version,vlan_id,tunnel_id,bidirectional_first_seen_ms,bidirectional_last_seen_ms,bidirectional_duration_ms,bidirectional_packets,bidirectional_bytes,src2dst_first_seen_ms,src2dst_last_seen_ms,src2dst_duration_ms,src2dst_packets,src2dst_bytes,dst2src_first_seen_ms,dst2src_last_seen_ms,dst2src_duration_ms,dst2src_packets,dst2src_bytes,bidirectional_min_ps,bidirectional_mean_ps,bidirectional_stddev_ps,bidirectional_max_ps,src2dst_min_ps,src2dst_mean_ps,src2dst_stddev_ps,src2dst_max_ps,dst2src_min_ps,dst2src_mean_ps,dst2src_stddev_ps,dst2src_max_ps,bidirectional_min_piat_ms,bidirectional_mean_piat_ms,bidirectional_stddev_piat_ms,bidirectional_max_piat_ms,src2dst_min_piat_ms,src2dst_mean_piat_ms,src2dst_stddev_piat_ms,src2dst_max_piat_ms,dst2src_min_piat_ms,dst2src_mean_piat_ms,dst2src_stddev_piat_ms,dst2src_max_piat_ms,bidirectional_syn_packets,bidirectional_cwr_packets,bidirectional_ece_packets,bidirectional_urg_packets,bidirectional_ack_packets,bidirectional_psh_packets,bidirectional_rst_packets,bidirectional_fin_packets,src2dst_syn_packets,src2dst_cwr_packets,src2dst_ece_packets,src2dst_urg_packets,src2dst_ack_packets,src2dst_psh_packets,src2dst_rst_packets,src2dst_fin_packets,dst2src_syn_packets,dst2src_cwr_packets,dst2src_ece_packets,dst2src_urg_packets,dst2src_ack_packets,dst2src_psh_packets,dst2src_rst_packets,dst2src_fin_packets,application_name,application_category_name,application_is_guessed,application_confidence,requested_server_name,client_fingerprint,server_fingerprint,user_agent,content_type
0,0,0,192.168.104.233,30:c9:ab:c2:08:7b,30:c9:ab,58367,192.168.104.216,b2:61:29:ed:05:ca,b2:61:29,53,17,4,0,0,1681043729002,1681043729043,41,2,245,1681043729002,1681043729002,0,1,83,1681043729043,1681043729043,0,1,162,83,122.5,55.86143571373726,162,83,83.0,0.0,83,162,162.0,0.0,162,41,41.0,0.0,41,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS.Telegram,Network,0,6,zws4-1.web.telegram.org,,,,
1,1,0,192.168.104.233,30:c9:ab:c2:08:7b,30:c9:ab,49814,93.186.225.201,b2:61:29:ed:05:ca,b2:61:29,443,6,4,0,0,1681043727923,1681043772379,44456,48,7332,1681043727923,1681043772379,44456,24,3439,1681043728371,1681043772379,44008,24,3893,66,152.75000000000003,137.695084045193,519,66,143.29166666666666,90.33246764118054,286,66,162.20833333333331,174.34897018851905,519,0,945.8723404255315,3728.684251075481,25071,0,1932.8695652173908,5208.845678304864,25071,0,1913.391304347826,5222.3714374630645,25104,0,0,0,0,48,24,0,0,0,0,0,0,24,14,0,0,0,0,0,0,24,10,0,0,TLS,Web,0,6,,,,,
2,2,0,192.168.104.233,30:c9:ab:c2:08:7b,30:c9:ab,53310,173.194.73.95,b2:61:29:ed:05:ca,b2:61:29,443,6,4,0,0,1681043727348,1681043772596,45248,4,264,1681043727348,1681043772452,45104,2,132,1681043727448,1681043772596,45148,2,132,66,66.0,0.0,66,66,66.0,0.0,66,66,66.0,0.0,66,100,15082.666666666668,25912.64412084057,45004,45104,45104.0,0.0,45104,45148,45148.0,0.0,45148,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,TLS,Web,1,1,,,,,
3,3,0,192.168.104.233,30:c9:ab:c2:08:7b,30:c9:ab,60092,87.240.190.90,b2:61:29:ed:05:ca,b2:61:29,443,6,4,0,0,1681043728919,1681043763053,34134,20,8652,1681043728919,1681043763053,34134,12,7384,1681043729006,1681043763053,34047,8,1268,66,432.6,534.3744399812393,1454,66,615.3333333333334,629.2398492457291,1454,66,158.5,98.88665950759705,251,0,1796.5263157894738,4234.6470713287845,13748,0,3103.090909090909,5274.295866834652,13748,0,4863.857142857143,6195.568750555282,13867,0,0,0,0,20,8,0,0,0,0,0,0,12,4,0,0,0,0,0,0,8,4,0,0,TLS,Web,0,6,,,,,
4,4,0,192.168.104.233,30:c9:ab:c2:08:7b,30:c9:ab,55124,87.240.132.67,b2:61:29:ed:05:ca,b2:61:29,443,6,4,0,0,1681043727792,1681043727927,135,2,132,1681043727792,1681043727792,0,1,66,1681043727927,1681043727927,0,1,66,66,66.0,0.0,66,66,66.0,0.0,66,66,66.0,0.0,66,135,135.0,0.0,135,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,TLS,Web,1,1,,,,,
5,5,0,192.168.104.233,30:c9:ab:c2:08:7b,30:c9:ab,59626,213.180.204.186,b2:61:29:ed:05:ca,b2:61:29,443,6,4,0,0,1681043733888,1681043734043,155,8,4444,1681043733888,1681043734043,155,4,3083,1681043733964,1681043734043,79,4,1361,66,555.4999999999999,669.9108682717211,1454,66,770.75,789.1444206649799,1454,66,340.25,548.5,1163,0,22.142857142857142,29.9968252288392,75,0,51.66666666666666,88.62467677421077,154,0,26.333333333333336,23.71356854910988,46,0,0,0,0,8,3,0,0,0,0,0,0,4,2,0,0,0,0,0,0,4,1,0,0,TLS,Web,0,6,,,,,
6,6,0,192.168.104.233,30:c9:ab:c2:08:7b,30:c9:ab,36879,192.168.104.216,b2:61:29:ed:05:ca,b2:61:29,53,17,4,0,0,1681043729002,1681043729040,38,2,182,1681043729002,1681043729002,0,1,83,1681043729040,1681043729040,0,1,99,83,91.0,11.31370849898476,99,83,83.0,0.0,83,99,99.0,0.0,99,38,38.0,0.0,38,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS.Telegram,Network,0,6,zws4-1.web.telegram.org,,,,
7,7,0,192.168.104.233,30:c9:ab:c2:08:7b,30:c9:ab,59636,213.180.204.186,b2:61:29:ed:05:ca,b2:61:29,443,6,4,0,0,1681043733908,1681043733990,82,2,132,1681043733908,1681043733908,0,1,66,1681043733990,1681043733990,0,1,66,66,66.0,0.0,66,66,66.0,0.0,66,66,66.0,0.0,66,82,82.0,0.0,82,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,TLS,Web,1,1,,,,,
8,8,0,192.168.104.233,30:c9:ab:c2:08:7b,30:c9:ab,37820,64.233.165.138,b2:61:29:ed:05:ca,b2:61:29,443,6,4,0,0,1681043729970,1681043730383,413,16,3954,1681043729970,1681043730255,285,6,2264,1681043730250,1681043730383,133,10,1690,66,247.12500000000009,355.7931749392242,1454,66,377.33333333333337,537.447547828313,1454,66,169.0,180.0685054824043,519,0,27.53333333333333,77.1944360195795,280,0,57.0,126.34080892569906,283,0,14.77777777777778,43.21972286404026,130,0,0,0,0,16,9,0,0,0,0,0,0,6,4,0,0,0,0,0,0,10,5,0,0,TLS,Web,0,6,,,,,
9,9,0,192.168.104.233,30:c9:ab:c2:08:7b,30:c9:ab,58586,64.233.161.95,b2:61:29:ed:05:ca,b2:61:29,443,6,4,0,0,1681043754324,1681043769355,15031,15,2513,1681043754324,1681043769262,14938,6,894,1681043754522,1681043769355,14833,9,1619,66,167.53333333333333,179.74341500621165,678,66,149.0,137.49036329866905,425,66,179.88888888888889,210.4622557873765,678,0,1073.642857142857,3896.713972787108,14611,0,2987.6,6608.567038322301,14809,1,1854.125,5191.779145575107,14703,0,0,0,0,15,8,0,0,0,0,0,0,6,4,0,0,0,0,0,0,9,4,0,0,TLS,Web,0,6,,,,,
10,10,0,192.168.104.233,30:c9:ab:c2:08:7b,30:c9:ab,33768,216.239.32.180,b2:61:29:ed:05:ca,b2:61:29,443,6,4,0,0,1681043746252,1681043765227,18975,50,9110,1681043746252,1681043764954,18702,23,4734,1681043746357,1681043765227,18870,27,4376,66,182.2,239.2176022463435,1402,66,205.82608695652172,293.8377183805425,1402,66,162.0740740740741,184.05265256816844,621,0,387.2448979591837,2335.3276584044565,16381,0,850.090909090909,3500.041821642529,16496,0,725.7692307692308,3226.7369810096675,16526,0,0,0,0,50,28,0,0,0,0,0,0,23,12,0,0,0,0,0,0,27,16,0,0,TLS,Web,0,6,,,,,
11,11,0,192.168.104.233,30:c9:ab:c2:08:7b,30:c9:ab,41050,149.154.167.99,b2:61:29:ed:05:ca,b2:61:29,443,6,4,0,0,1681043758120,1681043758322,202,2,132,1681043758120,1681043758120,0,1,66,1681043758322,1681043758322,0,1,66,66,66.0,0.0,66,66,66.0,0.0,66,66,66.0,0.0,66,202,202.0,0.0,202,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,TLS,Web,1,1,,,,,
12,12,0,192.168.104.233,30:c9:ab:c2:08:7b,30:c9:ab,48756,149.154.167.99,b2:61:29:ed:05:ca,b2:61:29,443,6,4,0,0,1681043760264,1681043760431,167,2,132,1681043760264,1681043760264,0,1,66,1681043760431,1681043760431,0,1,66,66,66.0,0.0,66,66,66.0,0.0,66,66,66.0,0.0,66,167,167.0,0.0,167,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,TLS,Web,1,1,,,,,
13,13,0,192.168.104.233,30:c9:ab:c2:08:7b,30:c9:ab,38168,64.233.164.100,b2:61:29:ed:05:ca,b2:61:29,443,6,4,0,0,1681043764931,1681043772125,7194,14,1337,1681043764931,1681043765208,277,3,723,1681043765207,1681043772125,6918,11,614,54,95.49999999999996,140.51375514381283,583,66,241.0,296.2076974016712,583,54,55.81818181818182,6.030226891555272,74,0,553.3846153846154,1038.77680779379,3603,1,138.5,194.45436482630055,276,0,691.8,1157.9854921370993,3603,2,0,0,0,13,1,10,0,1,0,0,0,2,1,0,0,1,0,0,0,11,0,10,0,TLS.Google,Web,0,6,play.google.com,4edb4f81bb7b2dc5339a2a840ae762cc,,,
14,14,0,192.168.104.233,30:c9:ab:c2:08:7b,30:c9:ab,38174,64.233.164.100,b2:61:29:ed:05:ca,b2:61:29,443,6,4,0,0,1681043765181,1681043769550,4369,15,1423,1681043765181,1681043765684,503,4,789,1681043765531,1681043769550,4019,11,634,54,94.86666666666666,135.29801321879185,583,66,197.25,257.1943169408427,583,54,57.63636363636363,8.090398349558903,74,0,312.07142857142856,591.4989387188235,2049,1,167.66666666666666,175.02666463523016,350,0,401.9,681.0393119669703,2049,3,0,0,0,14,1,9,0,1,0,0,0,3,1,0,0,2,0,0,0,11,0,9,0,TLS.Google,Web,0,6,play.google.com,5bdb028eb1a79bf69a3b0af15200f2d2,,,
15,15,0,192.168.104.233,30:c9:ab:c2:08:7b,30:c9:ab,38178,64.233.164.100,b2:61:29:ed:05:ca,b2:61:29,443,6,4,0,0,1681043765762,1681043770258,4496,14,1337,1681043765762,1681043765935,173,3,723,1681043765934,1681043770258,4324,11,614,54,95.49999999999996,140.51375514381283,583,66,241.0,296.2076974016712,583,54,55.81818181818182,6.030226891555272,74,0,345.8461538461538,630.355699341497,2185,0,86.5,122.32947314527271,173,0,432.4,701.1234159864042,2185,2,0,0,0,13,1,10,0,1,0,0,0,2,1,0,0,1,0,0,0,11,0,10,0,TLS.Google,Web,0,6,play.google.com,1906232d23453521a11b6ffcf6d0b1a4,,,
16,16,0,192.168.104.233,30:c9:ab:c2:08:7b,30:c9:ab,50554,87.240.129.140,b2:61:29:ed:05:ca,b2:61:29,443,6,4,0,0,1681043768304,1681043768383,79,2,132,1681043768304,1681043768304,0,1,66,1681043768383,1681043768383,0,1,66,66,66.0,0.0,66,66,66.0,0.0,66,66,66.0,0.0,66,79,79.0,0.0,79,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,TLS,Web,1,1,,,,,
17,17,0,192.168.104.233,30:c9:ab:c2:08:7b,30:c9:ab,36263,192.168.104.216,b2:61:29:ed:05:ca,b2:61:29,53,17,4,0,0,1681043769263,1681043769303,40,2,249,1681043769263,1681043769263,0,1,83,1681043769303,1681043769303,0,1,166,83,124.5,58.68986283848344,166,83,83.0,0.0,83,166,166.0,0.0,166,40,40.0,0.0,40,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS.Google,Network,0,6,safebrowsing.google.com,,,,
18,18,0,192.168.104.233,30:c9:ab:c2:08:7b,30:c9:ab,46598,87.240.129.181,b2:61:29:ed:05:ca,b2:61:29,443,6,4,0,0,1681043768304,1681043768380,76,2,132,1681043768304,1681043768304,0,1,66,1681043768380,1681043768380,0,1,66,66,66.0,0.0,66,66,66.0,0.0,66,66,66.0,0.0,66,76,76.0,0.0,76,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,TLS,Web,1,1,,,,,
19,19,0,192.168.104.233,30:c9:ab:c2:08:7b,30:c9:ab,38053,192.168.104.216,b2:61:29:ed:05:ca,b2:61:29,53,17,4,0,0,1681043769263,1681043769303,40,2,235,1681043769263,1681043769263,0,1,83,1681043769303,1681043769303,0,1,152,83,117.5,48.79036790187178,152,83,83.0,0.0,83,152,152.0,0.0,152,40,40.0,0.0,40,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS.Google,Network,0,6,safebrowsing.google.com,,,,
20,20,0,192.168.104.233,30:c9:ab:c2:08:7b,30:c9:ab,40679,192.168.104.216,b2:61:29:ed:05:ca,b2:61:29,53,17,4,0,0,1681043769130,1681043769258,128,2,219,1681043769130,1681043769130,0,1,69,1681043769258,1681043769258,0,1,150,69,109.5,57.27564927611035,150,69,69.0,0.0,69,150,150.0,0.0,150,128,128.0,0.0,128,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS,Network,0,6,uizard.io,,,,
21,21,0,192.168.104.233,30:c9:ab:c2:08:7b,30:c9:ab,38198,64.233.164.100,b2:61:29:ed:05:ca,b2:61:29,443,6,4,0,0,1681043770182,1681043772268,2086,13,1283,1681043770182,1681043770315,133,3,723,1681043770315,1681043772268,1953,10,560,54,98.69230769230766,145.72198679642491,583,66,241.0,296.2076974016712,583,54,56.0,6.324555320336758,74,0,173.83333333333331,306.3885926351856,1046,0,66.5,94.04520189781084,133,0,217.0,345.27887279704794,1046,2,0,0,0,12,1,9,0,1,0,0,0,2,1,0,0,1,0,0,0,10,0,9,0,TLS.Google,Web,0,6,play.google.com,bd6208c70f955130620844dc5d504205,,,
22,22,0,192.168.104.233,30:c9:ab:c2:08:7b,30:c9:ab,46480,108.177.14.91,b2:61:29:ed:05:ca,b2:61:29,443,6,4,0,0,1681043769314,1681043769737,423,23,5142,1681043769314,1681043769663,349,11,2614,1681043769420,1681043769737,317,12,2528,66,223.56521739130432,296.96614837491563,1040,66,237.63636363636363,322.1320452011171,921,66,210.66666666666663,285.76701677903253,1040,0,19.227272727272727,34.7918050260359,106,0,34.9,47.00697347793788,106,0,28.818181818181817,37.99952152808817,101,2,0,0,0,22,13,0,0,1,0,0,0,10,6,0,0,1,0,0,0,12,7,0,0,TLS.Google,Web,0,6,safebrowsing.google.com,eea048bcc76c136a8d1dd2ec6a7d0a97,2b0648ab686ee45e0e7c35fcfb0eea7e,,
23,23,0,192.168.104.233,30:c9:ab:c2:08:7b,30:c9:ab,39830,173.194.222.95,b2:61:29:ed:05:ca,b2:61:29,443,6,4,0,0,1681043772230,1681043772899,669,23,9386,1681043772230,1681043772710,480,11,1972,1681043772353,1681043772899,546,12,7414,66,408.0869565217392,705.591042578907,2842,66,179.27272727272725,193.18855603223028,583,66,617.8333333333335,928.1377085651708,2842,0,30.40909090909091,66.47853867148483,189,0,48.0,77.73887916180252,189,0,49.63636363636364,85.23763573360388,190,2,0,0,0,22,14,0,0,1,0,0,0,10,6,0,0,1,0,0,0,12,8,0,0,TLS.GoogleServices,Web,0,6,maps.googleapis.com,e8d5e78efffca8df1755aabac52a219e,eb1d94daa7e0344597e756a1fb6e7054,,
24,24,0,192.168.104.233,30:c9:ab:c2:08:7b,30:c9:ab,56019,192.168.104.216,b2:61:29:ed:05:ca,b2:61:29,53,17,4,0,0,1681043769886,1681043769950,64,2,225,1681043769886,1681043769886,0,1,84,1681043769950,1681043769950,0,1,141,84,112.5,40.30508652763321,141,84,84.0,0.0,84,141,141.0,0.0,141,64,64.0,0.0,64,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS.GoogleServices,Network,0,6,www.googletagmanager.com,,,,
25,25,0,192.168.104.233,30:c9:ab:c2:08:7b,30:c9:ab,38184,64.233.164.100,b2:61:29:ed:05:ca,b2:61:29,443,6,4,0,0,1681043769930,1681043772268,2338,14,1337,1681043769930,1681043770000,70,3,723,1681043769999,1681043772268,2269,11,614,54,95.49999999999996,140.51375514381283,583,66,241.0,296.2076974016712,583,54,55.81818181818182,6.030226891555272,74,0,179.84615384615384,344.5779655737934,1226,1,35.0,48.08326112068523,69,0,226.9,383.83111158714354,1226,2,0,0,0,13,1,10,0,1,0,0,0,2,1,0,0,1,0,0,0,11,0,10,0,TLS.Google,Web,0,6,play.google.com,65aa44c4e904cac3a2bf10652f6d690d,,,
26,26,0,192.168.104.233,30:c9:ab:c2:08:7b,30:c9:ab,39816,173.194.222.95,b2:61:29:ed:05:ca,b2:61:29,443,6,4,0,0,1681043771200,1681043772330,1130,67,72562,1681043771200,1681043772191,991,28,3094,1681043771334,1681043772330,996,39,69468,66,1083.014925373134,1115.483051941085,2842,66,110.5,130.37112268301456,583,66,1781.230769230769,975.6287436028776,2842,0,17.12121212121212,49.80778905769509,255,0,36.70370370370371,69.42223918491318,255,0,26.21052631578947,61.51034098722062,255,2,0,0,0,66,34,0,0,1,0,0,0,27,6,0,0,1,0,0,0,39,28,0,0,TLS.GoogleServices,Web,0,6,maps.googleapis.com,c7aeaec0bfd175effcfe9d9a1620c3da,eb1d94daa7e0344597e756a1fb6e7054,,
27,27,0,149.154.167.41,b2:61:29:ed:05:ca,b2:61:29,443,192.168.104.233,30:c9:ab:c2:08:7b,30:c9:ab,57200,6,4,0,0,1681043728922,1681043773280,44358,34,5213,1681043728922,1681043773236,44314,17,2140,1681043728922,1681043773280,44358,17,3073,66,153.32352941176472,116.40283256686676,459,66,125.88235294117646,52.80729394806788,203,66,180.76470588235293,153.48392807219454,459,0,1344.1818181818185,2823.963055868311,10436,0,2769.625,3659.788261179418,10530,0,2772.3750000000005,3616.070037577628,10547,0,0,0,0,34,17,0,0,0,0,0,0,17,10,0,0,0,0,0,0,17,7,0,0,TLS,Web,1,1,,,,,
28,28,0,192.168.104.233,30:c9:ab:c2:08:7b,30:c9:ab,49752,149.154.167.99,b2:61:29:ed:05:ca,b2:61:29,443,6,4,0,0,1681043731070,1681043773386,42316,2548,3066757,1681043731070,1681043773386,42316,842,62383,1681043731635,1681043771807,40172,1706,3004374,66,1203.5937990580835,950.1140056367532,3750,66,74.08907363420427,34.83363415356136,249,66,1761.0633059789,637.9097956819229,3750,0,16.614055751864917,142.85695856859954,4834,0,50.316290130796695,246.7573703893333,4834,0,23.56129032258063,183.5911778011384,5042,0,0,0,0,2548,1347,0,0,0,0,0,0,842,45,0,0,0,0,0,0,1706,1302,0,0,TLS,Web,0,6,,,,,
29,29,0,77.88.55.60,b2:61:29:ed:05:ca,b2:61:29,443,192.168.104.233,30:c9:ab:c2:08:7b,30:c9:ab,46586,6,4,0,0,1681043733779,1681043744150,10371,14,1796,1681043733779,1681043744150,10371,7,692,1681043733779,1681043744082,10303,7,1104,66,128.2857142857143,126.3508111273033,538,66,98.85714285714285,57.08014415839239,215,66,157.7142857142857,171.2042778726769,538,0,797.7692307692307,2836.228515530385,10237,0,1728.4999999999998,4195.823006276599,10293,0,1717.1666666666663,4173.923210442025,10237,0,0,0,0,14,6,0,0,0,0,0,0,7,2,0,0,0,0,0,0,7,4,0,0,TLS,Web,0,6,,,,,
30,30,0,192.168.104.233,30:c9:ab:c2:08:7b,30:c9:ab,58882,93.158.134.119,b2:61:29:ed:05:ca,b2:61:29,443,6,4,0,0,1681043733908,1681043733990,82,2,132,1681043733908,1681043733908,0,1,66,1681043733990,1681043733990,0,1,66,66,66.0,0.0,66,66,66.0,0.0,66,66,66.0,0.0,66,82,82.0,0.0,82,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,TLS,Web,1,1,,,,,
